,domain_desc,reference_period_desc,util_practice_desc,class_desc,asd_desc,week_ending,country_code,unit_desc,CV (%),domaincat_desc,region_desc,zip_5,asd_code,begin_code,group_desc,county_ansi,state_name,country_name,county_name,commodity_desc,load_time,source_desc,watershed_desc,statisticcat_desc,freq_desc,end_code,county_code,state_fips_code,short_desc,year,state_alpha,congr_district_code,sector_desc,prodn_practice_desc,Value,agg_level_desc,watershed_code,location_desc,state_ansi
5166,TOTAL,YEAR - OCT FORECAST,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,COLORADO,UNITED STATES,,CORN,2018-10-11 12:02:09,SURVEY,,PRODUCTION,ANNUAL,00,,08,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2018,CO,,CROPS,ALL PRODUCTION PRACTICES,"171,450,000",STATE,00000000,COLORADO,08
5167,TOTAL,YEAR - SEP FORECAST,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,COLORADO,UNITED STATES,,CORN,2018-09-12 12:02:09,SURVEY,,PRODUCTION,ANNUAL,00,,08,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2018,CO,,CROPS,ALL PRODUCTION PRACTICES,"174,200,000",STATE,00000000,COLORADO,08
5168,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,COLORADO,UNITED STATES,,CORN,2019-02-06 15:00:06,SURVEY,,PRODUCTION,ANNUAL,00,,08,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2017,CO,,CROPS,ALL PRODUCTION PRACTICES,"185,900,000",STATE,00000000,COLORADO,08
5169,TOTAL,YEAR - AUG FORECAST,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,COLORADO,UNITED STATES,,CORN,2017-08-10 12:08:28,SURVEY,,PRODUCTION,ANNUAL,00,,08,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2017,CO,,CROPS,ALL PRODUCTION PRACTICES,"176,900,000",STATE,00000000,COLORADO,08
5170,TOTAL,YEAR - NOV FORECAST,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,COLORADO,UNITED STATES,,CORN,2017-11-09 12:02:08,SURVEY,,PRODUCTION,ANNUAL,00,,08,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2017,CO,,CROPS,ALL PRODUCTION PRACTICES,"187,960,000",STATE,00000000,COLORADO,08
5171,TOTAL,YEAR - OCT FORECAST,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,COLORADO,UNITED STATES,,CORN,2017-10-12 12:04:13,SURVEY,,PRODUCTION,ANNUAL,00,,08,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2017,CO,,CROPS,ALL PRODUCTION PRACTICES,"184,150,000",STATE,00000000,COLORADO,08
5172,TOTAL,YEAR - SEP FORECAST,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,COLORADO,UNITED STATES,,CORN,2017-09-12 12:01:44,SURVEY,,PRODUCTION,ANNUAL,00,,08,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2017,CO,,CROPS,ALL PRODUCTION PRACTICES,"176,900,000",STATE,00000000,COLORADO,08
5173,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,COLORADO,UNITED STATES,,CORN,2019-02-06 15:00:06,SURVEY,,PRODUCTION,ANNUAL,00,,08,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2016,CO,,CROPS,ALL PRODUCTION PRACTICES,"160,290,000",STATE,00000000,COLORADO,08
5174,TOTAL,YEAR - AUG FORECAST,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,COLORADO,UNITED STATES,,CORN,2016-08-12 12:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,08,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2016,CO,,CROPS,ALL PRODUCTION PRACTICES,"154,000,000",STATE,00000000,COLORADO,08
5175,TOTAL,YEAR - NOV FORECAST,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,COLORADO,UNITED STATES,,CORN,2016-11-09 13:11:41,SURVEY,,PRODUCTION,ANNUAL,00,,08,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2016,CO,,CROPS,ALL PRODUCTION PRACTICES,"168,980,000",STATE,00000000,COLORADO,08
5176,TOTAL,YEAR - OCT FORECAST,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,COLORADO,UNITED STATES,,CORN,2016-10-12 12:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,08,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2016,CO,,CROPS,ALL PRODUCTION PRACTICES,"164,220,000",STATE,00000000,COLORADO,08
5177,TOTAL,YEAR - SEP FORECAST,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,COLORADO,UNITED STATES,,CORN,2016-09-12 12:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,08,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2016,CO,,CROPS,ALL PRODUCTION PRACTICES,"154,000,000",STATE,00000000,COLORADO,08
5178,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,COLORADO,UNITED STATES,,CORN,2019-02-06 15:00:06,SURVEY,,PRODUCTION,ANNUAL,00,,08,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2015,CO,,CROPS,ALL PRODUCTION PRACTICES,"134,900,000",STATE,00000000,COLORADO,08
5179,TOTAL,YEAR - AUG FORECAST,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,COLORADO,UNITED STATES,,CORN,2015-08-12 12:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,08,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2015,CO,,CROPS,ALL PRODUCTION PRACTICES,"144,000,000",STATE,00000000,COLORADO,08
5180,TOTAL,YEAR - NOV FORECAST,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,COLORADO,UNITED STATES,,CORN,2015-11-10 12:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,08,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2015,CO,,CROPS,ALL PRODUCTION PRACTICES,"151,680,000",STATE,00000000,COLORADO,08
5181,TOTAL,YEAR - OCT FORECAST,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,COLORADO,UNITED STATES,,CORN,2015-10-09 12:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,08,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2015,CO,,CROPS,ALL PRODUCTION PRACTICES,"151,680,000",STATE,00000000,COLORADO,08
5182,TOTAL,YEAR - SEP FORECAST,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,COLORADO,UNITED STATES,,CORN,2015-09-11 12:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,08,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2015,CO,,CROPS,ALL PRODUCTION PRACTICES,"145,920,000",STATE,00000000,COLORADO,08
5183,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,COLORADO,UNITED STATES,,CORN,2019-02-06 15:00:06,SURVEY,,PRODUCTION,ANNUAL,00,,08,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2014,CO,,CROPS,ALL PRODUCTION PRACTICES,"147,460,000",STATE,00000000,COLORADO,08
5184,TOTAL,YEAR - AUG FORECAST,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,COLORADO,UNITED STATES,,CORN,2014-08-12 12:00:16,SURVEY,,PRODUCTION,ANNUAL,00,,08,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2014,CO,,CROPS,ALL PRODUCTION PRACTICES,"138,240,000",STATE,00000000,COLORADO,08
5185,TOTAL,YEAR - NOV FORECAST,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,COLORADO,UNITED STATES,,CORN,2014-11-10 12:04:43,SURVEY,,PRODUCTION,ANNUAL,00,,08,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2014,CO,,CROPS,ALL PRODUCTION PRACTICES,"140,160,000",STATE,00000000,COLORADO,08
5186,TOTAL,YEAR - OCT FORECAST,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,COLORADO,UNITED STATES,,CORN,2014-10-10 12:10:23,SURVEY,,PRODUCTION,ANNUAL,00,,08,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2014,CO,,CROPS,ALL PRODUCTION PRACTICES,"138,240,000",STATE,00000000,COLORADO,08
5187,TOTAL,YEAR - SEP FORECAST,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,COLORADO,UNITED STATES,,CORN,2014-09-11 12:00:26,SURVEY,,PRODUCTION,ANNUAL,00,,08,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2014,CO,,CROPS,ALL PRODUCTION PRACTICES,"138,240,000",STATE,00000000,COLORADO,08
5188,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,COLORADO,UNITED STATES,,CORN,2019-02-06 15:00:06,SURVEY,,PRODUCTION,ANNUAL,00,,08,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2013,CO,,CROPS,ALL PRODUCTION PRACTICES,"128,380,000",STATE,00000000,COLORADO,08
5189,TOTAL,YEAR - AUG FORECAST,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,COLORADO,UNITED STATES,,CORN,2013-08-12 12:25:57,SURVEY,,PRODUCTION,ANNUAL,00,,08,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2013,CO,,CROPS,ALL PRODUCTION PRACTICES,"147,900,000",STATE,00000000,COLORADO,08
5190,TOTAL,YEAR - NOV FORECAST,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,COLORADO,UNITED STATES,,CORN,2013-11-08 14:14:29,SURVEY,,PRODUCTION,ANNUAL,00,,08,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2013,CO,,CROPS,ALL PRODUCTION PRACTICES,"138,000,000",STATE,00000000,COLORADO,08
5191,TOTAL,YEAR - SEP FORECAST,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,COLORADO,UNITED STATES,,CORN,2013-09-12 12:27:34,SURVEY,,PRODUCTION,ANNUAL,00,,08,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2013,CO,,CROPS,ALL PRODUCTION PRACTICES,"145,860,000",STATE,00000000,COLORADO,08
5192,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,COLORADO,UNITED STATES,,CORN,2015-06-03 15:08:31,SURVEY,,PRODUCTION,ANNUAL,00,,08,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2012,CO,,CROPS,ALL PRODUCTION PRACTICES,"134,330,000",STATE,00000000,COLORADO,08
5193,TOTAL,YEAR - AUG FORECAST,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,COLORADO,UNITED STATES,,CORN,2012-08-10 12:59:15,SURVEY,,PRODUCTION,ANNUAL,00,,08,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2012,CO,,CROPS,ALL PRODUCTION PRACTICES,"130,950,000",STATE,00000000,COLORADO,08
5194,TOTAL,YEAR - NOV FORECAST,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,COLORADO,UNITED STATES,,CORN,2012-11-09 10:26:00,SURVEY,,PRODUCTION,ANNUAL,00,,08,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2012,CO,,CROPS,ALL PRODUCTION PRACTICES,"133,860,000",STATE,00000000,COLORADO,08
5195,TOTAL,YEAR - OCT FORECAST,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,COLORADO,UNITED STATES,,CORN,2012-10-11 11:19:07,SURVEY,,PRODUCTION,ANNUAL,00,,08,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2012,CO,,CROPS,ALL PRODUCTION PRACTICES,"133,860,000",STATE,00000000,COLORADO,08
5196,TOTAL,YEAR - SEP FORECAST,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,COLORADO,UNITED STATES,,CORN,2012-09-12 11:03:54,SURVEY,,PRODUCTION,ANNUAL,00,,08,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2012,CO,,CROPS,ALL PRODUCTION PRACTICES,"130,950,000",STATE,00000000,COLORADO,08
5197,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,COLORADO,UNITED STATES,,CORN,2015-06-03 15:08:31,SURVEY,,PRODUCTION,ANNUAL,00,,08,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2011,CO,,CROPS,ALL PRODUCTION PRACTICES,"172,900,000",STATE,00000000,COLORADO,08
5198,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,COLORADO,UNITED STATES,,CORN,2015-06-03 15:08:31,SURVEY,,PRODUCTION,ANNUAL,00,,08,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2010,CO,,CROPS,ALL PRODUCTION PRACTICES,"182,710,000",STATE,00000000,COLORADO,08
5199,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,COLORADO,UNITED STATES,,CORN,2015-06-03 15:08:31,SURVEY,,PRODUCTION,ANNUAL,00,,08,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2009,CO,,CROPS,ALL PRODUCTION PRACTICES,"151,470,000",STATE,00000000,COLORADO,08
5200,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,COLORADO,UNITED STATES,,CORN,2015-06-03 15:08:31,SURVEY,,PRODUCTION,ANNUAL,00,,08,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2008,CO,,CROPS,ALL PRODUCTION PRACTICES,"138,370,000",STATE,00000000,COLORADO,08
5201,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,COLORADO,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,08,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2007,CO,,CROPS,ALL PRODUCTION PRACTICES,"148,400,000",STATE,00000000,COLORADO,08
5202,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,COLORADO,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,08,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2006,CO,,CROPS,ALL PRODUCTION PRACTICES,"134,160,000",STATE,00000000,COLORADO,08
5203,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,COLORADO,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,08,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2005,CO,,CROPS,ALL PRODUCTION PRACTICES,"140,600,000",STATE,00000000,COLORADO,08
5204,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,COLORADO,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,08,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2004,CO,,CROPS,ALL PRODUCTION PRACTICES,"140,400,000",STATE,00000000,COLORADO,08
5205,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,COLORADO,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,08,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2003,CO,,CROPS,ALL PRODUCTION PRACTICES,"120,150,000",STATE,00000000,COLORADO,08
5206,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,COLORADO,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,08,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2002,CO,,CROPS,ALL PRODUCTION PRACTICES,"108,000,000",STATE,00000000,COLORADO,08
5207,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,COLORADO,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,08,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2001,CO,,CROPS,ALL PRODUCTION PRACTICES,"149,800,000",STATE,00000000,COLORADO,08
5208,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,COLORADO,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,08,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2000,CO,,CROPS,ALL PRODUCTION PRACTICES,"144,900,000",STATE,00000000,COLORADO,08
5209,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,COLORADO,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,08,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",1999,CO,,CROPS,ALL PRODUCTION PRACTICES,"159,040,000",STATE,00000000,COLORADO,08
5210,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,COLORADO,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,08,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",1998,CO,,CROPS,ALL PRODUCTION PRACTICES,"155,150,000",STATE,00000000,COLORADO,08
5211,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,COLORADO,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,08,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",1997,CO,,CROPS,ALL PRODUCTION PRACTICES,"143,080,000",STATE,00000000,COLORADO,08
5212,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,COLORADO,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,08,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",1996,CO,,CROPS,ALL PRODUCTION PRACTICES,"126,380,000",STATE,00000000,COLORADO,08
5213,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,COLORADO,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,08,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",1995,CO,,CROPS,ALL PRODUCTION PRACTICES,"92,130,000",STATE,00000000,COLORADO,08
5214,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,COLORADO,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,08,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",1994,CO,,CROPS,ALL PRODUCTION PRACTICES,"126,000,000",STATE,00000000,COLORADO,08
5215,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,COLORADO,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,08,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",1993,CO,,CROPS,ALL PRODUCTION PRACTICES,"106,800,000",STATE,00000000,COLORADO,08
5216,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,COLORADO,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,08,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",1992,CO,,CROPS,ALL PRODUCTION PRACTICES,"130,240,000",STATE,00000000,COLORADO,08
5217,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,COLORADO,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,08,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",1991,CO,,CROPS,ALL PRODUCTION PRACTICES,"133,110,000",STATE,00000000,COLORADO,08
5218,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,COLORADO,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,08,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",1990,CO,,CROPS,ALL PRODUCTION PRACTICES,"128,650,000",STATE,00000000,COLORADO,08
5219,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,COLORADO,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,08,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",1989,CO,,CROPS,ALL PRODUCTION PRACTICES,"134,850,000",STATE,00000000,COLORADO,08
5220,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,COLORADO,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,08,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",1988,CO,,CROPS,ALL PRODUCTION PRACTICES,"128,000,000",STATE,00000000,COLORADO,08
5221,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,COLORADO,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,08,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",1987,CO,,CROPS,ALL PRODUCTION PRACTICES,"106,950,000",STATE,00000000,COLORADO,08
5222,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,COLORADO,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,08,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",1986,CO,,CROPS,ALL PRODUCTION PRACTICES,"102,950,000",STATE,00000000,COLORADO,08
5223,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,COLORADO,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,08,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",1985,CO,,CROPS,ALL PRODUCTION PRACTICES,"103,555,000",STATE,00000000,COLORADO,08
5224,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,COLORADO,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,08,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",1984,CO,,CROPS,ALL PRODUCTION PRACTICES,"91,120,000",STATE,00000000,COLORADO,08
5225,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,COLORADO,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,08,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",1983,CO,,CROPS,ALL PRODUCTION PRACTICES,"74,420,000",STATE,00000000,COLORADO,08
5226,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,COLORADO,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,08,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",1982,CO,,CROPS,ALL PRODUCTION PRACTICES,"101,910,000",STATE,00000000,COLORADO,08
5227,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,COLORADO,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,08,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",1981,CO,,CROPS,ALL PRODUCTION PRACTICES,"103,950,000",STATE,00000000,COLORADO,08
5228,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,COLORADO,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,08,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",1980,CO,,CROPS,ALL PRODUCTION PRACTICES,"89,680,000",STATE,00000000,COLORADO,08
5229,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,COLORADO,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,08,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",1979,CO,,CROPS,ALL PRODUCTION PRACTICES,"96,520,000",STATE,00000000,COLORADO,08
5230,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,COLORADO,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,08,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",1978,CO,,CROPS,ALL PRODUCTION PRACTICES,"80,300,000",STATE,00000000,COLORADO,08
5231,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,COLORADO,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,08,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",1977,CO,,CROPS,ALL PRODUCTION PRACTICES,"80,620,000",STATE,00000000,COLORADO,08
