,auth_id,auth_title,ref_id,ref_title
1813,5757,Bayesian hierarchical weighting adjustment and survey inference,5779,Approaches to improving survey-weighted estimates
1814,5757,Bayesian hierarchical weighting adjustment and survey inference,5784,Nonparametric endogenous post-stratification estimation
1815,5757,Bayesian hierarchical weighting adjustment and survey inference,5787,Calibration estimators in survey sampling
1816,5757,Bayesian hierarchical weighting adjustment and survey inference,5789,Generalized raking procedures in survey sampling
1817,5757,Bayesian hierarchical weighting adjustment and survey inference,5790,Generalized linear models
1818,5757,Bayesian hierarchical weighting adjustment and survey inference,5791,Model-based alternatives to trimming survey weights
1819,5757,Bayesian hierarchical weighting adjustment and survey inference,5795,Robust models in probability sampling
1820,5757,Bayesian hierarchical weighting adjustment and survey inference,5797,Area sampling
1821,5757,Bayesian hierarchical weighting adjustment and survey inference,5799,Analysis of variance—why it is more important than ever
1822,5757,Bayesian hierarchical weighting adjustment and survey inference,4905,Prior distributions for variance parameters in hierarchical models (comment on article by browne and draper)
1823,5757,Bayesian hierarchical weighting adjustment and survey inference,5800,Struggles with survey weighting and regression modeling
1824,5757,Bayesian hierarchical weighting adjustment and survey inference,5801,Poststratification and weighting adjustments
1825,5757,Bayesian hierarchical weighting adjustment and survey inference,5803,Multilevel logistic regression
1826,5757,Bayesian hierarchical weighting adjustment and survey inference,5806,Improving on probability weighting for household size
1827,5757,Bayesian hierarchical weighting adjustment and survey inference,4913,Deep interactions with mrp: election turnout and voting patterns among small electoral subgroups
1828,5757,Bayesian hierarchical weighting adjustment and survey inference,5809,Bayesian methods for finite population sampling
1829,5757,Bayesian hierarchical weighting adjustment and survey inference,5811,Rstanarm: bayesian applied regression modeling via stan
1830,5757,Bayesian hierarchical weighting adjustment and survey inference,5815,Nonresponse in household interview surveys
1831,5757,Bayesian hierarchical weighting adjustment and survey inference,5817,Comment on ''an essay on the logical foundations of survey sampling
1832,5757,Bayesian hierarchical weighting adjustment and survey inference,5820,"Reply to godambe, madow, and rao"
1833,5757,Bayesian hierarchical weighting adjustment and survey inference,5822,"The elements of statistical learning: data mining, inference, and prediction"
1834,5757,Bayesian hierarchical weighting adjustment and survey inference,2561,American statistical association section on survey research methods (asa-srms)
1835,5757,Bayesian hierarchical weighting adjustment and survey inference,4098,The no-u-turn sampler: adaptively setting path lengths in hamiltonian monte carlo
1836,5757,Bayesian hierarchical weighting adjustment and survey inference,5829,Post stratification
1837,5757,Bayesian hierarchical weighting adjustment and survey inference,5833,Estimates of income for small places: an application of james-stein procedures to census data
1838,5757,Bayesian hierarchical weighting adjustment and survey inference,5834,Demystifying double robustness: a comparison of alternative strategies for estimating a population mean from incomplete data
1839,5757,Bayesian hierarchical weighting adjustment and survey inference,5836,Weighting in survey analysis under informative sampling
1840,5757,Bayesian hierarchical weighting adjustment and survey inference,5838,Calibration weighting: combining probability samples and linear prediction models
1841,5757,Bayesian hierarchical weighting adjustment and survey inference,5840,An evaluation of model-dependent and probability-sampling inferences in sample surveys: comment
1842,5757,Bayesian hierarchical weighting adjustment and survey inference,5841,Inference with survey weights
1843,5757,Bayesian hierarchical weighting adjustment and survey inference,5842,Post-stratification: a modeler's perspective
1844,5757,Bayesian hierarchical weighting adjustment and survey inference,5843,To model or not to model? competing modes of inference for finite population sampling
1845,5757,Bayesian hierarchical weighting adjustment and survey inference,5844,"Calibrated bayes, for statistics in general, and missing data in particular"
1846,5757,Bayesian hierarchical weighting adjustment and survey inference,5846,Models for contingency tables with known margins when target and sampled populations differ
1847,5757,Bayesian hierarchical weighting adjustment and survey inference,5849,Automated selection of post‐strata using a model‐assisted regression tree estimator
1848,5757,Bayesian hierarchical weighting adjustment and survey inference,5852,State-level opinions from national surveys: poststratification using multilevel logistic regression
1849,5757,Bayesian hierarchical weighting adjustment and survey inference,5855,The role of sampling weights when modeling survey data
1850,5757,Bayesian hierarchical weighting adjustment and survey inference,5858,Sparsity information and regularization in the horseshoe and other shrinkage priors
1851,5757,Bayesian hierarchical weighting adjustment and survey inference,5862,Small area estimation
1852,5757,Bayesian hierarchical weighting adjustment and survey inference,5757,Bayesian hierarchical weighting adjustment and survey inference
1853,5929,Finding differentially covarying needles in a temporally evolving haystack: a scan statistics perspective,10123,Overview of depression and psychosis in alzheimers disease
1854,5929,Finding differentially covarying needles in a temporally evolving haystack: a scan statistics perspective,10122,Wechsler adult intelligence scale
